uri,publication_date,buyer,cpv,amount,currency,contractors
http://ted.europa.eu/udl?uri=TED:NOTICE:523912-2020:TEXT:RO:HTML,20201103,"Spitalul Clinic Județean de Urgență Oradea, 4208498, Str. Republicii nr. 37, Oradea, 410159, Bogdan Nicolae Iurcov, +40 259434406, scjo.achizitii@yahoo.com, +40 259417169, www.spitaljudetean-oradea.ro, www.e-licitatie.ro, Alt tip",33694000,568151,RON,"DG Diagnostics S.R.L., RO 14600277, Str. Mănăştur nr. 70, Cluj-Napoca, 400658, +40 264427677, office.dgd@dgis.ro, +40 264427677, www.domeniu.ro, DG Diagnostics S.R.L., RO 14600277, Str. Mănăştur nr. 70, Cluj-Napoca, 400658, +40 264427677, office.dgd@dgis.ro, +40 264427677, www.domeniu.ro, DG Diagnostics S.R.L., RO 14600277, Str. Mănăştur nr. 70, Cluj-Napoca, 400658, +40 264427677, office.dgd@dgis.ro, +40 264427677, www.domeniu.ro, DG Diagnostics S.R.L., RO 14600277, Str. Mănăştur nr. 70, Cluj-Napoca, 400658, +40 264427677, office.dgd@dgis.ro, +40 264427677, www.domeniu.ro, DG Diagnostics S.R.L., RO 14600277, Str. Mănăştur nr. 70, Cluj-Napoca, 400658, +40 264427677, office.dgd@dgis.ro, +40 264427677, www.domeniu.ro, DG Diagnostics S.R.L., RO 14600277, Str. Mănăştur nr. 70, Cluj-Napoca, 400658, +40 264427677, office.dgd@dgis.ro, +40 264427677, www.domeniu.ro, DG Diagnostics S.R.L., RO 14600277, Str. Mănăştur nr. 70, Cluj-Napoca, 400658, +40 264427677, office.dgd@dgis.ro, +40 264427677, www.domeniu.ro, DG Diagnostics S.R.L., RO 14600277, Str. Mănăştur nr. 70, Cluj-Napoca, 400658, +40 264427677, office.dgd@dgis.ro, +40 264427677, www.domeniu.ro, DG Diagnostics S.R.L., RO 14600277, Str. Mănăştur nr. 70, Cluj-Napoca, 400658, +40 264427677, office.dgd@dgis.ro, +40 264427677, www.domeniu.ro, DG Diagnostics S.R.L., RO 14600277, Str. Mănăştur nr. 70, Cluj-Napoca, 400658, +40 264427677, office.dgd@dgis.ro, +40 264427677, www.domeniu.ro, DG Diagnostics S.R.L., RO 14600277, Str. Mănăştur nr. 70, Cluj-Napoca, 400658, +40 264427677, office.dgd@dgis.ro, +40 264427677, www.domeniu.ro, DG Diagnostics S.R.L., RO 14600277, Str. Mănăştur nr. 70, Cluj-Napoca, 400658, +40 264427677, office.dgd@dgis.ro, +40 264427677, www.domeniu.ro, DG Diagnostics S.R.L., RO 14600277, Str. Mănăştur nr. 70, Cluj-Napoca, 400658, +40 264427677, office.dgd@dgis.ro, +40 264427677, www.domeniu.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:523913-2020:TEXT:RO:HTML,20201103,"Spitalul Clinic de Urgență pentru Copii Cluj-Napoca, 4426352, Str. Moţilor nr. 68, Cluj-Napoca, 400370, Stanciu Ioan, +40 264593518, achizitii@spitcocluj.ro, +40 264593518, www.spitcocluj.ro, www.e-licitatie.ro",33112340,845000,RON,"Medist Imaging & P.O.C. S.R.L., RO 24205100, Str. Ion Urdăreanu nr. 34, sector 5, București, 050688, +40 214107026, imaging@medist.ro, +40 214107028, www.medist-imaging.ro, S.C. Drager Medical România S.R.L., 2836925, Str. Daniel Danielopolu nr. 42, sector 1, București, 014133, +40 212331060, Loredana.Toderas@draeger.com, +40 212331130, www.draeger.com, Danson S.R.L., RO 4781338, Bulevardul Dacia nr. 81, București, 020052, +40 212124909, office@danson.ro, +40 212116515, www.danson.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:523931-2020:TEXT:RO:HTML,20201103,"Spitalul Clinic de Urgență „Sf. Pantelimon”, 4203881, Str. Pantelimon nr. 340-342, Bucureşti, 021659, Iuliana Ghiță, +40 2554090, achizitii_sfpantelimon@yahoo.com, +40 212554025, www.urgentapantelimon.ro, www.e-licitatie.ro, Unitate sanitară",33111000,6655504,RON,"Brains M & A Consulting, 34353490, Str. Slt. Alexandru Borneanu nr. 7, sector 6, București, 060758, +40 731493265, mihaipaulalexandru@yahoo.com, Brains M & A Consulting, 34353490, Str. Slt. Alexandru Borneanu nr. 7, sector 6, București, 060758, +40 731493265, mihaipaulalexandru@yahoo.com, PHM Comserv S.R.L., RO 21314065, Str. Berceni nr. 8, sector 4, București, 041914, +40 318052108, contact@phm.ro, +40 318052109, www.phm.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:524056-2020:TEXT:RO:HTML,20201103,"Administrația Națională a Rezervelor de Stat și Probleme Speciale, 26288978, Str. Libertăţii nr. 12 A, Bucureşti, 040129, Ing. Stănculescu Alexandra, ec. Cimpoeru Constantin, +40 213114216, anrsps@anrsps.gov.ro, +40 213114210, www.anrsps.gov, www.e-licitatie.ro",33192120,957383.38,RON,"Super Ball S.R.L., RO 16992274, Str. Principală nr. 282B, Ortișoara, 307305, +40 740549894, cristina.mihaila@green-future.ro, +40 256233533, www.green-future.ro, Elitex, RO 5681981, Str. Carol I nr. 28, Râmnicu Vâlcea, 240178, +40 250735707, ELITEX_ELITEX@YAHOO.COM, +40 250735707, Unicorn Center AH S.R.L., 23536858, Str. Carpaților nr. 60, Brașov, 500168, +40 756722404, horatiu@unicorncenter.ro, www.unicorncenter.ro, Divers Consulting Grup S.R.L., 16844626, Str. Răcari nr. 5, București, 031827, +4 0744611633, diversconsulting@gmail.com, +4 0213445276, www.diversconsulting.ro, Teletim S.R.L., RO 1825138, Str. Iohan Heinrich Pestalozzi nr. 22, Timișoara, 300115, +40 256295710, magda@magdadesign.ro, +4 0256295710, www.magdadesign.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:524120-2020:TEXT:CS:HTML,20201103,"Thomayerova nemocnice, 00064190, Vídeňská 800, Praha 4, 140 00, Hana Mašterová, hana.masterova@ftn.cz, http://www.ftn.cz, https://www.egordion.cz/nabidkaGORDION/profilTN",33694000,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:524133-2020:TEXT:CS:HTML,20201103,"Jihomoravský kraj, 70888337, Žerotínovo nám. 449/3, Brno, 601 82, Lenka Nečasová, +420 541658812, necasova.lenka@jmk.cz, http://www.kr-jihomoravsky.cz/, https://zakazky.krajbezkorupce.cz/profile_display_2.html",35113400,3040800.00,CZK,"Strebl, s.r.o., 29124140, U Řempa 895/14, Karlovy Vary, 360 17, Strebl, s.r.o., U Řempa 895/14, Karlovy Vary, 360 17"
http://ted.europa.eu/udl?uri=TED:NOTICE:524266-2020:TEXT:CS:HTML,20201103,"Oblastní nemocnice Náchod a.s., 26000202, Purkyňova 446, Náchod, 547 01, Bc. Michaela Kapustová, +420 727986414, kapustova.michaela@nemocnicenachod.cz, http://www.nemocnicenachod.cz, https://zakazky.cenakhk.cz/profile_display_1330.html, nemocnice",33152000,1099500.00,CZK,"medisap,s.r.o., 48029360, Na rovnosti 2244/5, Praha 3, 130 00, Hoyer Praha s.r.o., 60491582, Jilmová 2685/10, Praha 3, 130 24"
http://ted.europa.eu/udl?uri=TED:NOTICE:524269-2020:TEXT:ES:HTML,20201103,"Gerencia del Área de Salud de Llerena-Zafra, Q0600413I, Avenida de Badajoz, s/n, Llerena, 06900, Gerencia del Área de Salud de Llerena-Zafra, +34 924877002, concursos.llerenazafra@salud-juntaex.es, +34 924877071, https://contrataciondelestado.es, https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=lrUp7BJ7NF4QK2TEfXGy%2BA%3D%3D",33100000,288600,EUR,"Master Tecnic Asistencia, S. L., B14454847, C/ Suecia, parcela 109-D, Córdoba, 14014, Proyectos Hospitalarios Internacional, S. A., C/ Jose Abascal, 55, 2.ª planta, puerta derecha, Madrid, 28003, Getinge Group Spain, S. L. U., B82736471, C/ Marie Curie, 5, edificio Alfa, 6.ª planta, Rivas-Vaciamadrid, 28521"
http://ted.europa.eu/udl?uri=TED:NOTICE:524284-2020:TEXT:CS:HTML,20201103,"Česká republika - Ministerstvo vnitra, 00007064, Nad Štolou 936/3, Praha 7, 170 34, Mgr. Hana Polanecká, +420 974816756, hana.polanecka@mvcr.cz, https://www.mvcr.cz, https://nen.nipez.cz/profil/MVCR",35113400,348588000.00,CZK,"Monto, s.r.o., 25185799, Rudolfovská 117/53, 37001 České Budějovice, České Budějovice"
http://ted.europa.eu/udl?uri=TED:NOTICE:524401-2020:TEXT:SL:HTML,20201103,"Univerzitetni klinični center Maribor, 5054150000, Ljubljanska ulica 5, Maribor, 2000, Oddelek nabave opreme, +38 623212609, regina.stajnkopolutnik@ukc-mb.si, https://www.ukc-mb.si/",33157400,286271.64,EUR,"Dräger Slovenija, servis in prodaja, d.o.o., 5506654000, Nadgoriška cesta 19, Ljubljana - Črnuče, 1231"
http://ted.europa.eu/udl?uri=TED:NOTICE:525494-2020:TEXT:RO:HTML,20201103,"Societatea Națională de Transport Gaze Naturale Transgaz S.A. Mediaș, RO13068733, Str. Constantin Moţaş nr. 1, Mediaș, 551130, Emilia Costin, +40 269801577, avram.luca@transgaz.ro, +40 269844832, www.transgaz.ro, www.e-licitatie.ro",18143000,2043475,RON,"Matei Conf Grup, RO 15158867, Intrarea Pictor Vermont nr. 6, București, +40 213261671, mihaela.miron@mateiconfgrup.ro, +40 213261676, www.mateiconfgrup.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:526687-2020:TEXT:FR:HTML,20201104,"Ville du Port — île de la Réunion, 21974007300016, Service «Commande publique», Hôtel de Ville, 9 rue Renaudière de Vaux, Le Port, 97821, +33 262424690, marches@ville-port.re, +33 262424681, http://www.ville-port.re, http://agysoft.marches-publics.info",18143000,92148,EUR,"EURL VCS Import, 26 boulevard Lancastel, Saint-Denis Tadar, 97400, Société Australe Équipement, 35 rue de Hanoi, ZAC Balthazar, La Possession, 97419, Société Australe Équipement, 35 rue de Hanoi, ZAC Balthazar, La Possession, 97419, Société Australe Équipement, 35 rue de Hanoi, ZAC Balthazar, La Possession, 97419, Société Australe Équipement, 35 rue de Hanoi, ZAC Balthazar, La Possession, 97419, Société Australe Équipement, 35 rue de Hanoi, ZAC Balthazar, La Possession, 97419, Armurerie Cambaie, 64 route de Cambaie, Saint-Paul, 97460"
http://ted.europa.eu/udl?uri=TED:NOTICE:526741-2020:TEXT:FR:HTML,20201104,"Conseil général de l'Essonne, Hôtel du département, boulevard de France Évry-Courcouronnes, Évry Cedex, 91012, Mhemmeler@cd-essonne.fr, http://Essonne.fr, http://Maximilien.fr",35113400,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:526798-2020:TEXT:SK:HTML,20201104,"Detská fakultná nemocnica s poliklinikou Banská Bystrica, 37957937, Námestie L.Svobodu 4, Banská Bystrica, 974 09, Ing. Martin Chachula, +421 415665268, chachula@eurodotacie.sk, www.detskanemocnica.sk, https://www.uvo.gov.sk/vyhladavanie-profilov/detail/9183",33157000,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:526855-2020:TEXT:PL:HTML,20201104,"Samodzielny Publiczny Wojewódzki Szpital Zespolony w Szczecinie, ul. Arkońska 4, Szczecin, 71-455, Monika Stefańska-Zarzecka, +48 918139076, przetargi@spwsz.szczecin.pl, +48 918139079, www.spwsz.szczecin.pl",33141420,1962949.46,PLN,"Fresenius Medical Care Polska, ul. Krzywa 13, Poznań, 60-118, Komak Sp. z o.o., ul. Skibowa 39, Poznań, 61-306, Promil Sp. z o.o., ul. Przemysłowa 8b, Bydgoszcz, 85-758"
http://ted.europa.eu/udl?uri=TED:NOTICE:527023-2020:TEXT:CS:HTML,20201104,"Česká zemědělská univerzita v Praze, 60460709, Kamýcká 129, Praha, 165 00, Mgr. Iva Mádlová, pravni@czu.cz, www.czu.cz, https://zakazky.czu.cz",19520000,6459701.60,CZK,"MERCI, s.r.o., 46966447, Hviezdoslavova 1192/55b, Brno, 627 00"
http://ted.europa.eu/udl?uri=TED:NOTICE:527035-2020:TEXT:CS:HTML,20201104,"Psychiatrická nemocnice v Dobřanech, 00669792, Ústavní ul., Dobřany, 334 41, Silvie Langová, pravnik@pld.cz, https://www.pldobrany.cz/, https://www.egordion.cz/nabidkaGORDION/profilPLDobrany",33141420,3012540.00,CZK,"Hartmann - Rico, a.s., 44947429, Veverská Bítýška, 664 71"
http://ted.europa.eu/udl?uri=TED:NOTICE:530307-2020:TEXT:FR:HTML,20201106,"CDC Montesquieu, 1 allée Jean Rostand, Martillac, 33650, +33 557960120, marchespublics@cc-montesquieu.fr, http://www.cc-montesquieu.fr, https://demat-ampa.fr",38000000,95202.52,EUR,"Fisher Scientific, boulevard Sébastien Brant, Illkirch, 67400, http://thermofisher.com, Dominique Dutscher, 30 rue de l'Industrie, Brumath, 67170, http://dutscher.com, ADL et Prochilab, 33 rue Raymond Guyon, Lormont, 33310, http://prochilab.com, Dutscher, 30 rue de l'Industrie, Brumath, 67170, http://dutscher.com, Labo Moderne, 14 ter avenue des Louvresses, Gennevilliers, 92230, http://labomoderne.com, Société Nouvelle Équipement Laboratoire, 15 à 23 boulevard de l'industrie, Nazelles-Négron, 37530, http://equiplabo.com"
http://ted.europa.eu/udl?uri=TED:NOTICE:530370-2020:TEXT:RO:HTML,20201106,"Spitalul Clinic de Urgență pentru Copii „Grigore Alexandrescu”, 4284134, Strada Iancu de Hunedoara nr. 30-32, Bucureşti, 011743, Serviciul achiziții, +40 213169372, automated-notification@nomail.ec.europa.eu, +40 212115185, www.spitalulgrigorealexandrescu.ro, Unitate spitalicească",18143000,128250,RON,"Dina Med Impex, RO 21249773, Str. Constantin Titel Petrescu nr. 10, sector 6, București, 060133, +40 722370170, diana.ciornei@yahoo.com, +40 213360625"
http://ted.europa.eu/udl?uri=TED:NOTICE:530371-2020:TEXT:RO:HTML,20201106,"Spitalul Clinic de Urgență pentru Copii „Grigore Alexandrescu”, 4284134, Str. Iancu de Hunedoara nr. 30-32, Bucureşti, 011743, Serviciul achiziții, +40 213169372, automated-notification@nomail.ec.europa.eu, +40 212115185, www.spitalulgrigorealexandrescu.ro, Unitate spitalicească",18143000,16800,RON,"Adar Unic Solutions, 24677766, Str. Callatis nr. 10, sector 6, București, 061925, +40 722551899, adarsolutions@yahoo.com, +40 311072592"
http://ted.europa.eu/udl?uri=TED:NOTICE:530372-2020:TEXT:RO:HTML,20201106,"Spitalul Clinic de Urgență pentru Copii „Grigore Alexandrescu”, 4284134, Str. Iancu de Hunedoara nr. 30-32, Bucureşti, 011743, Serviciu achiziții, +40 213169372, automated-notification@nomail.ec.europa.eu, +40 212115185, www.spitalulgrigorealexandrescu.ro, Unitate spitalicească",18143000,66700,RON,"Farmatrade Import Export S.R.L., RO 29288476, Str. Lt. av. Iuliu Tetrat nr. 14, sector 1, București, 011914, +40 751014939, farmatrade@ymail.com, www.farmagloves.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:530410-2020:TEXT:DE:HTML,20201106,"Stadt Willich, Der Bürgermeister, Hauptstraße 6, Willich, 47877, Zentrale Vergabestelle, vergabestelle@stadt-willich.de, https://stadt-willich.de",34114110,243720.25,EUR,"Mercedes Benz AG, Berlin, 10243, GSF Sonderfahrzeugbau GmbH, Twist, 49767, meetB gesellschaft für medizintechnik mbH, Michendorf, 14552, Hans Peter Esser GmbH, Kürten, 51515, meetB gesellschaft für medizintechnik mbH, Michendorf, 14552"
http://ted.europa.eu/udl?uri=TED:NOTICE:530436-2020:TEXT:RO:HTML,20201106,"Penitenciarul Spital Constanţa – Poarta Albă, 11664802, Str. Coloniilor nr. 3, Poarta Albă, 907245, Ovidiu Bratosin, +40 241853708, achizitii.sppalba@anp.gov.ro, +40 241853708, http://anp.gov.ro/penitenciarul-spital-constanta-poarta-alba/, www.e-licitatie.ro",18143000,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:530451-2020:TEXT:SV:HTML,20201106,"Halmstads kommun, 212000-1215, Box 153, HALMSTAD, 301 05, Lumni Fetiu, lumni.fetiu@halmstad.se, http://www.halmstad.se",39222100,40000000,SEK,"Procurator Sverige AB, 556057-6554, Box 1004, MÖLNDAL, 431 26, tender.facility.se@procurator.com, http://www.procurator.com/se"
http://ted.europa.eu/udl?uri=TED:NOTICE:530569-2020:TEXT:FR:HTML,20201106,"DIR Centre-Ouest, Le Pastel, 22 rue des Pénitents-Blancs, Limoges Cedex, 87032, Pfcp.pcpaj.sg.dirco@developpement-durable.gouv.fr, https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=625011&orgAcronyme=d4t",18140000,52560,EUR,"Équipements des Métiers de la Défense, 11 rue du Commandant-Charcot, Larmor-Plage, 86260, http://Emd-pro.com"
http://ted.europa.eu/udl?uri=TED:NOTICE:530707-2020:TEXT:RO:HTML,20201106,"Sector 4 (Primăria Sectorului 4 București), RO 4316422, Bulevardul Metalurgiei nr. 12-18, Complex Comercial Grand Arena, et. 1, sector 4, Bucureşti, 040532, Iordana Hudisteanu, +40 213360360, achizitiipublice@ps4.ro, +40 213360360, www.ps4.ro, www.e-licitatie.ro, Direcţia Generală de Evidență a Persoanelor Sector 4, 29481212, Str. Străduinței nr. 1, sector 4, Bucureşti, 041776, Daniela Silvia Hrynczuk, +40 214600509, evidentapersoanes4@yahoo.com, +40 214600509, www.ps4.ro, www.e-licitatie.ro, Direcția Generală de Asistență Socială și Protecția Copilului Sector 4, 17226151, Str. Olteniţei nr. 252-254, sector 4, Bucureşti, 041334, Dragoș-Vasile Pelmuș, +40 372715100, achizitii@dgaspc4.ro, +40 372713885, www.dgaspc4.ro, www.dgaspc4.ro, Direcția Mobilitate Urbană Sector 4, 38872198, Str. Metalurgiei nr. 12-18, sector 4, Bucureşti, 041833, Ioan Gaf Deac, +40 371536075, dmu@ps4.ro, www.ps4.ro, www.e-licitatie.ro, Direcția Piețe și Gestionare Activități Comerciale Sector 4, 17090008, Str. Giurgiului nr. 109A, sector 4, Bucureşti, 040658, Ioan Dociu, +40 314370699, contactdap4@gmail.com, +40 314370698, www.daps4.ro, www.daps4.ro, Direcția de Administrare a Unităților de Învățământ Sector 4, 38248861, Str. Metalurgiei nr. 12-18, sector 4, Bucureşti, 041833, Ana Maria Mocăniță, +40 786883180, office@daui.ro, www.ps4.ro, www.e-licitatie.ro, Direcția Generală de Impozite și Taxe Locale Sector 4, 13839528, Str. Sergent Niţu Vasile nr. 50-54, sector 4, Bucureşti, 041546, Ioana Bucur, +40 214606166, office@dgitl4.ro, +40 214606167, http://www.dgitl4.ro, http://www.dgitl4.ro, Centrul European Cultural si de Tineret pentru UNESCO „Nicolae Bălcescu”, 4266170, Str. 11 Iunie nr. 41, sector 4, Bucureşti, 040171, Alexandru Adrian Alexandrescu, +40 213364340, ccnb4@yahoo.com, +40 213366375, www.ps4.ro, www.e-licitatie.ro",18143000,,,"AZERA TRADE S.R.L., 23505002, Strada Mihai Bravu, Nr. 62A, Sector: 2, Bucuresti, 021328, +40 216242322, office@azeratrade.ro, +40 216242322, www.azeratrade.ro, INEDIT CLEAN TOTAL, RO34397550, Strada INDEPENDENTEI, Nr. 38, Catelu, 077106, +40 214670292, maria.rosu@ineditgrup.ro, +40 318163788, www.ineditgrup.ro, S.C. ROVOMATIC GRUP CONSTRUCT S.R.L., 26158013, Strada: Crişul Alb, nr. 17, Sector: 4, Judet: Bucuresti, Localitate: Bucuresti, Cod postal: 040726, Bucuresti, 040726, +40 726171071, tanase.manciu@gmail.com, www.rovomatic.ro, DOLEX COM, RO 6670360, Strada Bujorencii, Nr. 24, Ramnicu Valcea, 240275, +40 745188846, dolexcomsrl@yahoo.com, +40 250748796, https://www.listafirme.ro/dolex-com-srl-6670360/, GENERAL MEDICALS ACTIVE SRL, RO18604735, Strada Janoş Arany, Nr. 4, Targu Mures, 540044, +40 745325095, office@generalmedicalsactive.ro, +02 65250670, www.generalmedicalsactive.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:530750-2020:TEXT:FR:HTML,20201106,"Ville de Valenciennes, place d'Armes, BP 90339, Valenciennes Cedex, 59304, +33 327225900, commandepublique@ville-valenciennes.fr, https://valenciennes.fr, https://marchespublics596280.fr",18143000,370000,EUR,"Erick H, Paris, 75003, Le Plongeoir, Bordeaux, 33000, Calitex, Cambrai, 59405, Sarl B&A TEX — Express Epi, Villers-Pol, 59530"
http://ted.europa.eu/udl?uri=TED:NOTICE:530805-2020:TEXT:ES:HTML,20201106,"Hospital Clínico Universitario Virgen de la Arrixaca, Q8050008E, Avenida Primero de Mayo, s/n, El Palmar (Murcia), 30120, María Jesús Crevillén Palazón, +34 968369639, contratacion.huva.sms@carm.es, +34 968395555, www.murciasalud.es, http://www.carm.es",33157400,43140.00,EUR,"Dextromédica, S. L., B46149555, Avenida Pío XII, 1, bajo, Valencia, 46009, +34 963468610, licitaciones@dextromedica.com"
http://ted.europa.eu/udl?uri=TED:NOTICE:531015-2020:TEXT:CS:HTML,20201106,"Fakultní nemocnice Olomouc, 00098892, I. P. Pavlova 185/6, Olomouc, 779 00, Ing. Pavel Dočkal, +420 588443138, zakazky@fnol.cz, +420 585413841, http://www.fnol.cz, http://www.egordion.cz/nabidkaGORDION/profil/fnol",33670000,21558474.00,CZK,"Vertex Pharmaceuticals (Ireland) Limited, 502558, 28-32 pembroke Street Upper, Irsko, Dublin 2, +420 724521288, martin.abraham@abrahampartneri.cz"
http://ted.europa.eu/udl?uri=TED:NOTICE:531221-2020:TEXT:SL:HTML,20201106,"Univerzitetni klinični center Maribor, 5054150000, Ljubljanska ulica 5, Maribor, 2000, Oddelek nabave opreme, +386 23212607, nabava@ukc-mb.si, +386 23212522, https://www.ukc-mb.si",33157000,530000.00,EUR,"RAM 2 trgovina, proizvodnja, zastopanje in inženiring, d.o.o., 5768756000, Bratislavska cesta 7, Ljubljana, 1000"
http://ted.europa.eu/udl?uri=TED:NOTICE:053205-2020:TEXT:RO:HTML,20200204,"Spitalul Universitar de Urgență Elias, 4192537, Str. Mărăşti nr. 17, Bucureşti, 011461, Bogdan Mihai Vlad, +40 213111032, achizitii.birou@spitalul-elias.ro, +40 213111032, www.spitalul.elias.ro, www.e-licitatie.ro",33631600,,,"G&M 2000 S.R.L., RO 4057646, Str. Filolog Ioan Bianu nr. 45, sector 1, București, 011091, +40 212226750, istrate@gm2000.ro, +40 212225183, www.creseclujnapoca.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:532681-2020:TEXT:FR:HTML,20201106,"Commune de Cergy, 3 place Olympe de Gouges, BP 48000, Cergy-Pontoise Cedex, 95801, +33 134334349, Servicemarches@cergy.fr, http://www.cergy.fr, http://www.maximilien.fr",98310000,360000,EUR,"Initial, rue du Poirier, ZI de Brenouille, Pont-Sainte-Maxence, 60700, +33 374030035, Laurence.gresillon@rentokil-initial.com, +33 344317099, http://www.initial.com"
http://ted.europa.eu/udl?uri=TED:NOTICE:053306-2020:TEXT:FR:HTML,20200204,"Toulouse Métropole, 24310051800170, Direction de la commande publique, 6 rue René Leduc, Toulouse, 31505, correspondre@aws-france.com, https://www.toulouse-metropole.fr/, https://www.agysoft.marches-publics.info",18143000,2202000,EUR,"Bernard Pages, 881 la Pyrénéenne, Labège, 31670, Bernard Pages, 881 la Pyrénéenne, Labège, 31670, Gedivepro, 127 rue Jules Bournet, Montluçon, 03100, Bernard Pages, 881 la Pyrénéenne, Labège, 31670, Kiplay, 5 route de Flers, Saint-Pierre-d'Entremont, 61800, Ligne T, 50 avenue d'Allemagne, Montauban, 82000"
